PRO_COM_T,comune,COD_PROV,COD_REG,pop_totale,pop_0_14,pop_15_64,pop_65_plus,pop_male,pop_female,indice_vecchiaia,indice_dipendenza,pct_giovani,pct_anziani,rapporto_mascolinita
054002,Bastia Umbra,54,10,21497,2674,13717,5106,10445,11052,190.9,56.7,12.4,23.8,94.5
054003,Bettona,54,10,4247,483,2662,1102,2057,2190,228.2,59.5,11.4,25.9,93.9
054004,Bevagna,54,10,4736,500,2878,1358,2333,2403,271.6,64.6,10.6,28.7,97.1
054005,Campello sul Clitunno,54,10,2311,244,1412,655,1138,1173,268.4,63.7,10.6,28.3,97.0
054006,Cannara,54,10,4169,493,2588,1088,2040,2129,220.7,61.1,11.8,26.1,95.8
054007,Cascia,54,10,2930,286,1814,830,1449,1481,290.2,61.5,9.8,28.3,97.8
054008,Castel Ritaldi,54,10,2994,285,1913,796,1487,1507,279.3,56.5,9.5,26.6,98.7
054009,Castiglione del Lago,54,10,15202,1697,9091,4414,7436,7766,260.1,67.2,11.2,29.0,95.8
054010,Cerreto di Spoleto,54,10,961,78,591,292,477,484,374.4,62.6,8.1,30.4,98.6
054011,Citerna,54,10,3383,403,2148,832,1711,1672,206.5,57.5,11.9,24.6,102.3
054012,CittÃ  della Pieve,54,10,7377,791,4391,2195,3525,3852,277.5,68.0,10.7,29.8,91.5
054013,CittÃ  di Castello,54,10,37847,4229,23161,10457,18349,19498,247.3,63.4,11.2,27.6,94.1
054014,Collazzone,54,10,3284,409,2025,850,1623,1661,207.8,62.2,12.5,25.9,97.7
054015,Corciano,54,10,21603,2714,13925,4964,10529,11074,182.9,55.1,12.6,23.0,95.1
054016,Costacciaro,54,10,1020,71,604,345,510,510,485.9,68.9,7.0,33.8,100.0
054017,Deruta,54,10,9562,1145,5971,2446,4735,4827,213.6,60.1,12.0,25.6,98.1
054018,Foligno,54,10,55262,6274,34009,14979,26648,28614,238.7,62.5,11.4,27.1,93.1
054019,Fossato di Vico,54,10,2585,275,1579,731,1294,1291,265.8,63.7,10.6,28.3,100.2
054020,Fratta Todina,54,10,1913,182,1249,482,996,917,264.8,53.2,9.5,25.2,108.6
054021,Giano dell'Umbria,54,10,3669,482,2293,894,1828,1841,185.5,60.0,13.1,24.4,99.3
054022,Gualdo Cattaneo,54,10,5628,557,3428,1643,2895,2733,295.0,64.2,9.9,29.2,105.9
054023,Gualdo Tadino,54,10,14133,1387,8578,4168,6749,7384,300.5,64.8,9.8,29.5,91.4
054024,Gubbio,54,10,30190,3048,18598,8544,14744,15446,280.3,62.3,10.1,28.3,95.5
054025,Lisciano Niccone,54,10,602,66,359,177,302,300,268.2,67.7,11.0,29.4,100.7
054026,Magione,54,10,14662,1640,9150,3872,7197,7465,236.1,60.2,11.2,26.4,96.4
054027,Marsciano,54,10,17962,2108,11159,4695,8846,9116,222.7,61.0,11.7,26.1,97.0
054028,Massa Martana,54,10,3553,420,2090,1043,1797,1756,248.3,70.0,11.8,29.4,102.3
054029,Monte Castello di Vibio,54,10,1378,124,747,507,698,680,408.9,84.5,9.0,36.8,102.6
054030,Montefalco,54,10,5266,543,3159,1564,2605,2661,288.0,66.7,10.3,29.7,97.9
054031,Monteleone di Spoleto,54,10,535,39,320,176,272,263,451.3,67.2,7.3,32.9,103.4
054032,Monte Santa Maria Tiberina,54,10,1045,107,633,305,524,521,285.0,65.1,10.2,29.2,100.6
054033,Montone,54,10,1534,142,938,454,755,779,319.7,63.5,9.3,29.6,96.9
054034,Nocera Umbra,54,10,5474,510,3288,1676,2741,2733,328.6,66.5,9.3,30.6,100.3
054035,Norcia,54,10,4399,498,2715,1186,2217,2182,238.2,62.0,11.3,27.0,101.6
054036,Paciano,54,10,923,82,527,314,453,470,382.9,75.1,8.9,34.0,96.4
054037,Panicale,54,10,5317,523,3220,1574,2585,2732,301.0,65.1,9.8,29.6,94.6
054038,Passignano sul Trasimeno,54,10,5686,613,3493,1580,2750,2936,257.7,62.8,10.8,27.8,93.7
054039,Perugia,54,10,162384,18242,101703,42439,78351,84033,232.6,59.7,11.2,26.1,93.2
054040,Piegaro,54,10,3321,336,1985,1000,1621,1700,297.6,67.3,10.1,30.1,95.4
054041,Pietralunga,54,10,2010,175,1225,610,983,1027,348.6,64.1,8.7,30.3,95.7
054042,Poggiodomo,54,10,81,3,31,47,48,33,1566.7,161.3,3.7,58.0,145.5
054043,Preci,54,10,678,70,393,215,348,330,307.1,72.5,10.3,31.7,105.5
054044,San Giustino,54,10,11020,1251,6806,2963,5430,5590,236.9,61.9,11.4,26.9,97.1
054045,Sant'Anatolia di Narco,54,10,490,30,291,169,261,229,563.3,68.4,6.1,34.5,114.0
054046,Scheggia e Pascelupo,54,10,1231,111,725,395,621,610,355.9,69.8,9.0,32.1,101.8
054047,Scheggino,54,10,422,35,257,130,217,205,371.4,64.2,8.3,30.8,105.9
054048,Sellano,54,10,918,54,509,355,465,453,657.4,80.4,5.9,38.7,102.6
054049,Sigillo,54,10,2282,225,1349,708,1097,1185,314.7,69.2,9.9,31.0,92.6
054050,Spello,54,10,8208,827,4965,2416,3965,4243,292.1,65.3,10.1,29.4,93.4
054051,Spoleto,54,10,35875,3649,21507,10719,17431,18444,293.8,66.8,10.2,29.9,94.5
054052,Todi,54,10,15432,1516,9196,4720,7495,7937,311.3,67.8,9.8,30.6,94.4
054053,Torgiano,54,10,6628,791,4176,1661,3265,3363,210.0,58.7,11.9,25.1,97.1
054054,Trevi,54,10,7969,892,4845,2232,3916,4053,250.2,64.5,11.2,28.0,96.6
054055,Tuoro sul Trasimeno,54,10,3793,371,2346,1076,1869,1924,290.0,61.7,9.8,28.4,97.1
054056,Umbertide,54,10,16207,2076,9993,4138,7956,8251,199.3,62.2,12.8,25.5,96.4
054057,Valfabbrica,54,10,3225,357,1915,953,1554,1671,266.9,68.4,11.1,29.6,93.0
054058,Vallo di Nera,54,10,317,28,194,95,149,168,339.3,63.4,8.8,30.0,88.7
054059,Valtopina,54,10,1258,127,738,393,619,639,309.4,70.5,10.1,31.2,96.9
055001,Acquasparta,55,10,4330,428,2626,1276,2109,2221,298.1,64.9,9.9,29.5,95.0
055002,Allerona,55,10,1679,189,994,496,830,849,262.4,68.9,11.3,29.5,97.8
055003,Alviano,55,10,1318,114,813,391,631,687,343.0,62.1,8.6,29.7,91.8
055004,Amelia,55,10,11404,1179,6845,3380,5671,5733,286.7,66.6,10.3,29.6,98.9
055005,Arrone,55,10,2504,242,1512,750,1205,1299,309.9,65.6,9.7,30.0,92.8
055006,Attigliano,55,10,1962,208,1262,492,996,966,236.5,55.5,10.6,25.1,103.1
055007,Baschi,55,10,2544,242,1499,803,1264,1280,331.8,69.7,9.5,31.6,98.8
055008,Calvi dell'Umbria,55,10,1660,133,947,580,817,843,436.1,75.3,8.0,34.9,96.9
055009,Castel Giorgio,55,10,1992,185,1089,718,954,1038,388.1,82.9,9.3,36.0,91.9
055010,Castel Viscardo,55,10,2640,237,1528,875,1285,1355,369.2,72.8,9.0,33.1,94.8
055011,Fabro,55,10,2570,230,1583,757,1246,1324,329.1,62.3,8.9,29.5,94.1
055012,Ferentillo,55,10,1767,207,1039,521,878,889,251.7,70.1,11.7,29.5,98.8
055013,Ficulle,55,10,1548,154,898,496,779,769,322.1,72.4,9.9,32.0,101.3
055014,Giove,55,10,1829,170,1073,586,892,937,344.7,70.5,9.3,32.0,95.2
055015,Guardea,55,10,1714,167,1003,544,846,868,325.7,70.9,9.7,31.7,97.5
055016,Lugnano in Teverina,55,10,1390,126,777,487,699,691,386.5,78.9,9.1,35.0,101.2
055017,Montecastrilli,55,10,4787,529,2889,1369,2344,2443,258.8,65.7,11.1,28.6,95.9
055018,Montecchio,55,10,1427,102,830,495,721,706,485.3,71.9,7.1,34.7,102.1
055019,Montefranco,55,10,1243,138,753,352,620,623,255.1,65.1,11.1,28.3,99.5
055020,Montegabbione,55,10,1095,96,613,386,552,543,402.1,78.6,8.8,35.3,101.7
055021,Monteleone d'Orvieto,55,10,1357,127,771,459,635,722,361.4,76.0,9.4,33.8,88.0
055022,Narni,55,10,17626,1640,10444,5542,8535,9091,337.9,68.8,9.3,31.4,93.9
055023,Orvieto,55,10,19052,1853,11361,5838,9120,9932,315.1,67.7,9.7,30.6,91.8
055024,Otricoli,55,10,1717,159,1018,540,841,876,339.6,68.7,9.3,31.5,96.0
055025,Parrano,55,10,492,36,271,185,245,247,513.9,81.5,7.3,37.6,99.2
055026,Penna in Teverina,55,10,1024,90,599,335,503,521,372.2,71.0,8.8,32.7,96.5
055027,Polino,55,10,233,27,135,71,127,106,263.0,72.6,11.6,30.5,119.8
055028,Porano,55,10,1816,162,1111,543,871,945,335.2,63.5,8.9,29.9,92.2
055029,San Gemini,55,10,4611,439,2851,1321,2219,2392,300.9,61.7,9.5,28.6,92.8
055030,San Venanzo,55,10,2122,170,1281,671,1104,1018,394.7,65.7,8.0,31.6,108.4
055031,Stroncone,55,10,4606,498,2863,1245,2339,2267,250.0,60.9,10.8,27.0,103.2
055032,Terni,55,10,106272,10857,65478,29937,51087,55185,275.7,62.3,10.2,28.2,92.6
055033,Avigliano Umbro,55,10,2308,246,1384,678,1178,1130,275.6,66.8,10.7,29.4,104.2
056001,Acquapendente,56,12,5222,516,3149,1557,2605,2617,301.7,65.8,9.9,29.8,99.5
056002,Arlena di Castro,56,12,791,72,434,285,408,383,395.8,82.3,9.1,36.0,106.5
056003,Bagnoregio,56,12,3258,281,1937,1040,1606,1652,370.1,68.2,8.6,31.9,97.2
056004,Barbarano Romano,56,12,980,87,585,308,500,480,354.0,67.5,8.9,31.4,104.2
056005,Bassano Romano,56,12,4680,458,2941,1281,2344,2336,279.7,59.1,9.8,27.4,100.3
056006,Bassano in Teverina,56,12,1272,111,795,366,631,641,329.7,60.0,8.7,28.8,98.4
056007,Blera,56,12,2895,268,1808,819,1443,1452,305.6,60.1,9.3,28.3,99.4
056008,Bolsena,56,12,3649,287,2152,1210,1789,1860,421.6,69.6,7.9,33.2,96.2
056009,Bomarzo,56,12,1695,186,1026,483,874,821,259.7,65.2,11.0,28.5,106.5
056010,Calcata,56,12,905,101,554,250,429,476,247.5,63.4,11.2,27.6,90.1
056011,Canepina,56,12,2900,302,1841,757,1447,1453,250.7,57.5,10.4,26.1,99.6
056012,Canino,56,12,5029,544,3044,1441,2556,2473,264.9,65.2,10.8,28.7,103.4
056013,Capodimonte,56,12,1647,133,948,566,811,836,425.6,73.7,8.1,34.4,97.0
056014,Capranica,56,12,6351,678,4103,1570,3100,3251,231.6,54.8,10.7,24.7,95.4
056015,Caprarola,56,12,5160,568,3174,1418,2577,2583,249.6,62.6,11.0,27.5,99.8
056016,Carbognano,56,12,1951,244,1229,478,953,998,195.9,58.7,12.5,24.5,95.5
056017,Castel Sant'Elia,56,12,2411,238,1602,571,1184,1227,239.9,50.5,9.9,23.7,96.5
056018,Castiglione in Teverina,56,12,2289,259,1397,633,1147,1142,244.4,63.9,11.3,27.7,100.4
056019,Celleno,56,12,1315,138,793,384,638,677,278.3,65.8,10.5,29.2,94.2
056020,Cellere,56,12,1087,91,628,368,590,497,404.4,73.1,8.4,33.9,118.7
056021,Civita Castellana,56,12,15011,1539,9640,3832,7305,7706,249.0,55.7,10.3,25.5,94.8
056022,Civitella d'Agliano,56,12,1444,158,795,491,723,721,310.8,81.6,10.9,34.0,100.3
056023,Corchiano,56,12,3531,406,2247,878,1785,1746,216.3,57.1,11.5,24.9,102.2
056024,Fabrica di Roma,56,12,8167,944,5264,1959,4079,4088,207.5,55.1,11.6,24.0,99.8
056025,Faleria,56,12,2024,200,1292,532,1006,1018,266.0,56.7,9.9,26.3,98.8
056026,Farnese,56,12,1337,121,762,454,653,684,375.2,75.5,9.1,34.0,95.5
056027,Gallese,56,12,2551,260,1550,741,1252,1299,285.0,64.6,10.2,29.0,96.4
056028,Gradoli,56,12,1220,72,745,403,600,620,559.7,63.8,5.9,33.0,96.8
056029,Graffignano,56,12,2058,194,1218,646,1012,1046,333.0,69.0,9.4,31.4,96.7
056030,Grotte di Castro,56,12,2374,179,1431,764,1243,1131,426.8,65.9,7.5,32.2,109.9
056031,Ischia di Castro,56,12,2107,185,1279,643,1025,1082,347.6,64.7,8.8,30.5,94.7
056032,Latera,56,12,772,49,438,285,410,362,581.6,76.3,6.3,36.9,113.3
056033,Lubriano,56,12,841,82,503,256,413,428,312.2,67.2,9.8,30.4,96.5
056034,Marta,56,12,3211,326,1918,967,1513,1698,296.6,67.4,10.2,30.1,89.1
056035,Montalto di Castro,56,12,8679,888,5500,2291,4327,4352,258.0,57.8,10.2,26.4,99.4
056036,Montefiascone,56,12,12979,1328,7988,3663,6388,6591,275.8,62.5,10.2,28.2,96.9
056037,Monte Romano,56,12,1847,225,1097,525,915,932,233.3,68.4,12.2,28.4,98.2
056038,Monterosi,56,12,4789,603,3185,1001,2387,2402,166.0,50.4,12.6,20.9,99.4
056039,Nepi,56,12,9550,1074,6261,2215,4734,4816,206.2,52.5,11.2,23.2,98.3
056040,Onano,56,12,865,67,473,325,421,444,485.1,82.9,7.7,37.6,94.8
056041,Oriolo Romano,56,12,3673,382,2308,983,1812,1861,257.3,59.1,10.4,26.8,97.4
056042,Orte,56,12,9243,1138,5972,2133,4682,4561,187.4,54.8,12.3,23.1,102.7
056043,Piansano,56,12,2039,197,1202,640,1070,969,324.9,69.6,9.7,31.4,110.4
056044,Proceno,56,12,521,24,318,179,290,231,745.8,63.8,4.6,34.4,125.5
056045,Ronciglione,56,12,8439,819,5311,2309,4208,4231,281.9,58.9,9.7,27.4,99.5
056046,Villa San Giovanni in Tuscia,56,12,1212,108,740,364,606,606,337.0,63.8,8.9,30.0,100.0
056047,San Lorenzo Nuovo,56,12,2029,189,1220,620,1020,1009,328.0,66.3,9.3,30.6,101.1
056048,Soriano nel Cimino,56,12,7888,781,4904,2203,3872,4016,282.1,60.8,9.9,27.9,96.4
056049,Sutri,56,12,6764,687,4230,1847,3382,3382,268.9,59.9,10.2,27.3,100.0
056050,Tarquinia,56,12,15862,1634,9806,4422,7751,8111,270.6,61.8,10.3,27.9,95.6
056051,Tessennano,56,12,283,21,160,102,144,139,485.7,76.9,7.4,36.0,103.6
056052,Tuscania,56,12,8088,823,5070,2195,3898,4190,266.7,59.5,10.2,27.1,93.0
056053,Valentano,56,12,2854,268,1748,838,1473,1381,312.7,63.3,9.4,29.4,106.7
056054,Vallerano,56,12,2349,242,1433,674,1164,1185,278.5,63.9,10.3,28.7,98.2
056055,Vasanello,56,12,3959,447,2483,1029,1970,1989,230.2,59.4,11.3,26.0,99.0
056056,Vejano,56,12,2147,205,1309,633,1073,1074,308.8,64.0,9.5,29.5,99.9
056057,Vetralla,56,12,13370,1434,8465,3471,6601,6769,242.1,57.9,10.7,26.0,97.5
056058,Vignanello,56,12,4260,420,2661,1179,2110,2150,280.7,60.1,9.9,27.7,98.1
056059,Viterbo,56,12,66767,7367,42705,16695,32702,34065,226.6,56.3,11.0,25.0,96.0
056060,Vitorchiano,56,12,5221,668,3514,1039,2579,2642,155.5,48.6,12.8,19.9,97.6
057001,Accumoli,57,12,493,30,306,157,266,227,523.3,61.1,6.1,31.8,117.2
057002,Amatrice,57,12,2146,197,1224,725,1132,1014,368.0,75.3,9.2,33.8,111.6
057003,Antrodoco,57,12,2238,196,1321,721,1156,1082,367.9,69.4,8.8,32.2,106.8
057004,Ascrea,57,12,195,14,99,82,105,90,585.7,97.0,7.2,42.1,116.7
057005,Belmonte in Sabina,57,12,653,67,397,189,319,334,282.1,64.5,10.3,28.9,95.5
057006,Borbona,57,12,573,53,306,214,302,271,403.8,87.3,9.2,37.3,111.4
057007,Borgorose,57,12,4210,453,2577,1180,2170,2040,260.5,63.4,10.8,28.0,106.4
057008,Borgo Velino,57,12,901,78,552,271,440,461,347.4,63.2,8.7,30.1,95.4
057009,Cantalice,57,12,2386,258,1440,688,1202,1184,266.7,65.7,10.8,28.8,101.5
057010,Cantalupo in Sabina,57,12,1657,164,1028,465,814,843,283.5,61.2,9.9,28.1,96.6
057011,Casaprota,57,12,678,40,432,206,338,340,515.0,56.9,5.9,30.4,99.4
057012,Casperia,57,12,1215,119,738,358,596,619,300.8,64.6,9.8,29.5,96.3
057013,Castel di Tora,57,12,271,24,167,80,149,122,333.3,62.3,8.9,29.5,122.1
057014,Castelnuovo di Farfa,57,12,987,92,584,311,501,486,338.0,69.0,9.3,31.5,103.1
057015,Castel Sant'Angelo,57,12,1156,99,700,357,597,559,360.6,65.1,8.6,30.9,106.8
057016,Cittaducale,57,12,6400,658,3960,1782,3177,3223,270.8,61.6,10.3,27.8,98.6
057017,Cittareale,57,12,374,21,189,164,203,171,781.0,97.9,5.6,43.9,118.7
057018,Collalto Sabino,57,12,369,16,205,148,204,165,925.0,80.0,4.3,40.1,123.6
057019,Colle di Tora,57,12,348,28,218,102,185,163,364.3,59.6,8.0,29.3,113.5
057020,Collegiove,57,12,133,6,75,52,73,60,866.7,77.3,4.5,39.1,121.7
057021,Collevecchio,57,12,1575,140,974,461,820,755,329.3,61.7,8.9,29.3,108.6
057022,Colli sul Velino,57,12,465,32,288,145,230,235,453.1,61.5,6.9,31.2,97.9
057023,Concerviano,57,12,282,24,144,114,143,139,475.0,95.8,8.5,40.4,102.9
057024,Configni,57,12,556,36,328,192,296,260,533.3,69.5,6.5,34.5,113.8
057025,Contigliano,57,12,3657,441,2299,917,1847,1810,207.9,59.1,12.1,25.1,102.0
057026,Cottanello,57,12,517,68,286,163,269,248,239.7,80.8,13.2,31.5,108.5
057027,Fara in Sabina,57,12,13968,1673,9081,3214,6976,6992,192.1,53.8,12.0,23.0,99.8
057028,Fiamignano,57,12,1151,76,637,438,611,540,576.3,80.7,6.6,38.1,113.1
057029,Forano,57,12,3230,311,2177,742,1630,1600,238.6,48.4,9.6,23.0,101.9
057030,Frasso Sabino,57,12,733,82,480,171,366,367,208.5,52.7,11.2,23.3,99.7
057031,Greccio,57,12,1448,151,820,477,720,728,315.9,76.6,10.4,32.9,98.9
057032,Labro,57,12,342,35,202,105,178,164,300.0,69.3,10.2,30.7,108.5
057033,Leonessa,57,12,2019,142,1170,707,1026,993,497.9,72.6,7.0,35.0,103.3
057034,Longone Sabino,57,12,510,34,264,212,267,243,623.5,93.2,6.7,41.6,109.9
057035,Magliano Sabina,57,12,3457,344,2109,1004,1726,1731,291.9,63.9,10.0,29.0,99.7
057036,Marcetelli,57,12,53,4,28,21,31,22,525.0,89.3,7.5,39.6,140.9
057037,Micigliano,57,12,119,4,74,41,70,49,1025.0,60.8,3.4,34.5,142.9
057038,Mompeo,57,12,504,40,285,179,253,251,447.5,76.8,7.9,35.5,100.8
057039,Montasola,57,12,398,31,244,123,205,193,396.8,63.1,7.8,30.9,106.2
057040,Montebuono,57,12,844,65,512,267,417,427,410.8,64.8,7.7,31.6,97.7
057041,Monteleone Sabino,57,12,1128,107,658,363,561,567,339.3,71.4,9.5,32.2,98.9
057042,Montenero Sabino,57,12,268,25,148,95,134,134,380.0,81.1,9.3,35.4,100.0
057043,Monte San Giovanni in Sabina,57,12,664,52,395,217,349,315,417.3,68.1,7.8,32.7,110.8
057044,Montopoli di Sabina,57,12,4109,442,2606,1061,2059,2050,240.0,57.7,10.8,25.8,100.4
057045,Morro Reatino,57,12,334,22,216,96,179,155,436.4,54.6,6.6,28.7,115.5
057046,Nespolo,57,12,207,20,125,62,123,84,310.0,65.6,9.7,30.0,146.4
057047,Orvinio,57,12,379,23,224,132,199,180,573.9,69.2,6.1,34.8,110.6
057048,Paganico Sabino,57,12,155,2,102,51,86,69,2550.0,52.0,1.3,32.9,124.6
057049,Pescorocchiano,57,12,1797,149,980,668,938,859,448.3,83.4,8.3,37.2,109.2
057050,Petrella Salto,57,12,1014,78,566,370,553,461,474.4,79.2,7.7,36.5,120.0
057051,Poggio Bustone,57,12,1957,213,1186,558,995,962,262.0,65.0,10.9,28.5,103.4
057052,Poggio Catino,57,12,1303,162,786,355,627,676,219.1,65.8,12.4,27.2,92.8
057053,Poggio Mirteto,57,12,6081,632,3885,1564,2987,3094,247.5,56.5,10.4,25.7,96.5
057054,Poggio Moiano,57,12,2795,289,1802,704,1432,1363,243.6,55.1,10.3,25.2,105.1
057055,Poggio Nativo,57,12,2582,286,1660,636,1360,1222,222.4,55.5,11.1,24.6,111.3
057056,Poggio San Lorenzo,57,12,563,61,315,187,296,267,306.6,78.7,10.8,33.2,110.9
057057,Posta,57,12,518,37,314,167,276,242,451.4,65.0,7.1,32.2,114.0
057058,Pozzaglia Sabina,57,12,303,14,143,146,152,151,1042.9,111.9,4.6,48.2,100.7
057059,Rieti,57,12,44866,4562,28094,12210,21717,23149,267.6,59.7,10.2,27.2,93.8
057060,Rivodutri,57,12,1121,106,684,331,574,547,312.3,63.9,9.5,29.5,104.9
057061,Roccantica,57,12,542,61,313,168,259,283,275.4,73.2,11.3,31.0,91.5
057062,Rocca Sinibalda,57,12,801,53,468,280,430,371,528.3,71.2,6.6,35.0,115.9
057063,Salisano,57,12,462,55,254,153,227,235,278.2,81.9,11.9,33.1,96.6
057064,Scandriglia,57,12,3347,402,2164,781,1833,1514,194.3,54.7,12.0,23.3,121.1
057065,Selci,57,12,1117,114,686,317,562,555,278.1,62.8,10.2,28.4,101.3
057066,Stimigliano,57,12,2205,257,1456,492,1095,1110,191.4,51.4,11.7,22.3,98.6
057067,Tarano,57,12,1369,119,866,384,681,688,322.7,58.1,8.7,28.0,99.0
057068,Toffia,57,12,1050,111,676,263,531,519,236.9,55.3,10.6,25.0,102.3
057069,Torricella in Sabina,57,12,1283,128,754,401,654,629,313.3,70.2,10.0,31.3,104.0
057070,Torri in Sabina,57,12,1209,111,719,379,630,579,341.4,68.2,9.2,31.3,108.8
057071,Turania,57,12,233,17,140,76,134,99,447.1,66.4,7.3,32.6,135.4
057072,Vacone,57,12,214,7,123,84,108,106,1200.0,74.0,3.3,39.3,101.9
057073,Varco Sabino,57,12,148,13,88,47,89,59,361.5,68.2,8.8,31.8,150.8
058001,Affile,58,12,1403,144,829,430,698,705,298.6,69.2,10.3,30.6,99.0
058002,Agosta,58,12,1679,193,1043,443,816,863,229.5,61.0,11.5,26.4,94.6
058003,Albano Laziale,58,12,39706,4631,25640,9435,19147,20559,203.7,54.9,11.7,23.8,93.1
058004,Allumiere,58,12,3772,409,2312,1051,1869,1903,257.0,63.1,10.8,27.9,98.2
058005,Anguillara Sabazia,58,12,19037,2254,12390,4393,9301,9736,194.9,53.6,11.8,23.1,95.5
058006,Anticoli Corrado,58,12,841,84,527,230,414,427,273.8,59.6,10.0,27.3,97.0
058007,Anzio,58,12,60063,7299,39210,13554,30223,29840,185.7,53.2,12.2,22.6,101.3
058008,Arcinazzo Romano,58,12,1245,104,762,379,643,602,364.4,63.4,8.4,30.4,106.8
058009,Ariccia,58,12,17938,1961,11395,4582,8674,9264,233.7,57.4,10.9,25.5,93.6
058010,Arsoli,58,12,1347,118,807,422,634,713,357.6,66.9,8.8,31.3,88.9
058011,Artena,58,12,13676,1742,8953,2981,6775,6901,171.1,52.8,12.7,21.8,98.2
058012,Bellegra,58,12,2578,244,1592,742,1258,1320,304.1,61.9,9.5,28.8,95.3
058013,Bracciano,58,12,18349,2030,11951,4368,8848,9501,215.2,53.5,11.1,23.8,93.1
058014,Camerata Nuova,58,12,403,21,253,129,217,186,614.3,59.3,5.2,32.0,116.7
058015,Campagnano di Roma,58,12,10987,1360,7189,2438,5332,5655,179.3,52.8,12.4,22.2,94.3
058016,Canale Monterano,58,12,4164,466,2603,1095,2024,2140,235.0,60.0,11.2,26.3,94.6
058017,Canterano,58,12,343,17,213,113,186,157,664.7,61.0,5.0,32.9,118.5
058018,Capena,58,12,11071,1550,7484,2037,5609,5462,131.4,47.9,14.0,18.4,102.7
058019,Capranica Prenestina,58,12,310,21,204,85,171,139,404.8,52.0,6.8,27.4,123.0
058020,Carpineto Romano,58,12,3911,395,2277,1239,1909,2002,313.7,71.8,10.1,31.7,95.4
058021,Casape,58,12,610,49,388,173,297,313,353.1,57.2,8.0,28.4,94.9
058022,Castel Gandolfo,58,12,8536,915,5614,2007,4023,4513,219.3,52.0,10.7,23.5,89.1
058023,Castel Madama,58,12,7022,844,4432,1746,3481,3541,206.9,58.4,12.0,24.9,98.3
058024,Castelnuovo di Porto,58,12,8610,1023,5625,1962,4268,4342,191.8,53.1,11.9,22.8,98.3
058025,Castel San Pietro Romano,58,12,838,80,565,193,410,428,241.3,48.3,9.5,23.0,95.8
058026,Cave,58,12,10935,1408,7089,2438,5469,5466,173.2,54.3,12.9,22.3,100.1
058027,Cerreto Laziale,58,12,1075,123,675,277,523,552,225.2,59.3,11.4,25.8,94.7
058028,Cervara di Roma,58,12,453,38,277,138,248,205,363.2,63.5,8.4,30.5,121.0
058029,Cerveteri,58,12,38206,4259,24941,9006,18834,19372,211.5,53.2,11.1,23.6,97.2
058030,Ciciliano,58,12,1248,114,811,323,624,624,283.3,53.9,9.1,25.9,100.0
058031,Cineto Romano,58,12,579,41,368,170,284,295,414.6,57.3,7.1,29.4,96.3
058032,Civitavecchia,58,12,51359,5737,32753,12869,24745,26614,224.3,56.8,11.2,25.1,93.0
058033,Civitella San Paolo,58,12,2046,234,1354,458,1025,1021,195.7,51.1,11.4,22.4,100.4
058034,Colleferro,58,12,20381,2184,12865,5332,9865,10516,244.1,58.4,10.7,26.2,93.8
058035,Colonna,58,12,4226,524,2778,924,2040,2186,176.3,52.1,12.4,21.9,93.3
058036,Fiano Romano,58,12,16893,2408,11419,3066,8632,8261,127.3,47.9,14.3,18.1,104.5
058037,Filacciano,58,12,481,45,298,138,231,250,306.7,61.4,9.4,28.7,92.4
058038,Formello,58,12,13925,1818,9143,2964,6707,7218,163.0,52.3,13.1,21.3,92.9
058039,Frascati,58,12,22948,2833,14557,5558,10938,12010,196.2,57.6,12.3,24.2,91.1
058040,Gallicano nel Lazio,58,12,6578,827,4413,1338,3350,3228,161.8,49.1,12.6,20.3,103.8
058041,Gavignano,58,12,1854,187,1185,482,932,922,257.8,56.5,10.1,26.0,101.1
058042,Genazzano,58,12,5737,630,3652,1455,2852,2885,231.0,57.1,11.0,25.4,98.9
058043,Genzano di Roma,58,12,22329,2475,13953,5901,10804,11525,238.4,60.0,11.1,26.4,93.7
058044,Gerano,58,12,1110,103,697,310,563,547,301.0,59.3,9.3,27.9,102.9
058045,Gorga,58,12,649,73,369,207,333,316,283.6,75.9,11.2,31.9,105.4
058046,Grottaferrata,58,12,20345,2313,12713,5319,9558,10787,230.0,60.0,11.4,26.1,88.6
058047,Guidonia Montecelio,58,12,89420,11742,59592,18086,44358,45062,154.0,50.1,13.1,20.2,98.4
058048,Jenne,58,12,324,14,175,135,168,156,964.3,85.1,4.3,41.7,107.7
058049,Labico,58,12,6409,870,4360,1179,3180,3229,135.5,47.0,13.6,18.4,98.5
058050,Lanuvio,58,12,12897,1572,8426,2899,6465,6432,184.4,53.1,12.2,22.5,100.5
058051,Licenza,58,12,988,102,627,259,556,432,253.9,57.6,10.3,26.2,128.7
058052,Magliano Romano,58,12,1379,146,895,338,719,660,231.5,54.1,10.6,24.5,108.9
058053,Mandela,58,12,931,95,594,242,474,457,254.7,56.7,10.2,26.0,103.7
058054,Manziana,58,12,7838,847,4867,2124,3789,4049,250.8,61.0,10.8,27.1,93.6
058055,Marano Equo,58,12,757,92,437,228,375,382,247.8,73.2,12.2,30.1,98.2
058056,Marcellina,58,12,7160,990,4730,1440,3604,3556,145.5,51.4,13.8,20.1,101.3
058057,Marino,58,12,46667,6281,30616,9770,22606,24061,155.5,52.4,13.5,20.9,94.0
058058,Mazzano Romano,58,12,2935,328,1837,770,1450,1485,234.8,59.8,11.2,26.2,97.6
